,モニターID.11桁.,居住都道府県.参考.,居住エリア,年齢.5才刻み.,年齢.10才刻み.,世代,性別,性年代,メディアターゲット区分,未既婚,職業,職業.詳細.,職種,仕事環境,個人年収,X1ヶ月平均小遣い,最終学歴,家族人数,家族構成,世帯年収,家屋形態,生協加入有無,配偶者の同居有無,同居配偶者年齢.5才刻み.,同居配偶者年齢.10才刻み.,同居配偶者職業,末子年齢,家族人員.17才以下男子.,家族人員.17才以下女子.,家族人員.0.2才.乳児..,家族人員.3.5才.就学前児童..,家族人員.6.11才.小学生..,家族人員.12.14才.中学生..,家族人員.15.17才.高校生..,家族人員.65才以上.,自動車.自家用車保有.有無,同居子供人数.17才以下.,同居子供人数.14才以下.
1326,50000025004,37,9,10,6,2,1,6,7,1,5,9,6,1,2,4,6,2,2,1,1,1,1,8,4,10,1,2,2,2,2,2,2,2,1,1,1,1
1327,50000025187,47,11,9,5,3,1,5,7,1,2,2,2,3,2,3,6,4,3,1,4,2,1,8,4,11,6,2,1,2,2,2,1,2,2,1,2,2
1328,50000025218,28,7,10,6,3,1,6,7,1,3,5,3,1,5,2,6,2,2,2,1,2,1,9,5,9,1,2,2,2,2,2,2,2,2,1,1,1
1329,50000025263,21,6,10,6,2,1,6,7,1,1,6,1,2,7,4,6,2,2,5,1,2,1,7,4,6,1,2,2,2,2,2,2,2,1,1,1,1
1330,50000025558,13,4,5,3,6,1,3,6,1,1,4,7,2,4,4,6,2,2,3,3,2,1,4,2,5,1,2,2,2,2,2,2,2,2,2,1,1
1331,50000025886,13,4,8,5,4,2,11,4,1,5,9,7,2,1,1,5,2,2,1,2,2,1,8,4,4,1,2,2,2,2,2,2,2,2,2,1,1
1332,50000026061,46,10,5,3,6,2,9,3,1,3,5,1,1,3,2,2,2,2,3,6,2,1,4,2,4,1,2,2,2,2,2,2,2,2,1,1,1
1333,50000026136,14,4,6,4,5,2,10,3,1,6,11,12,7,10,1,2,2,2,2,3,2,1,4,2,4,1,2,2,2,2,2,2,2,2,1,1,1
1334,50000026138,28,7,8,5,4,2,11,4,1,6,11,12,7,10,2,5,5,3,2,3,1,1,7,4,2,7,1,2,2,2,2,2,1,2,1,2,1
1335,50000026145,13,4,9,5,3,2,11,4,2,5,9,7,2,2,1,2,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
1336,50000026238,1,1,9,5,3,1,5,7,1,1,4,9,5,3,3,5,2,2,1,1,1,1,7,4,5,1,2,2,2,2,2,2,2,2,1,1,1
1337,50000026302,28,7,10,6,2,1,6,7,2,2,2,8,1,9,4,6,1,1,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1338,50000026404,22,6,5,3,6,2,9,3,1,1,4,1,1,3,3,2,2,2,3,2,2,1,5,3,2,1,2,2,2,2,2,2,2,2,1,1,1
1339,50000026426,27,7,10,6,3,2,12,4,1,1,4,1,1,4,4,2,3,3,5,4,2,1,8,4,3,1,2,2,2,2,2,2,2,2,1,1,1
1340,50000026478,41,10,7,4,4,1,4,6,1,1,4,9,5,5,1,6,5,3,2,1,1,1,6,3,9,4,1,1,2,2,1,2,2,2,1,4,4
1341,50000026541,13,4,9,5,3,1,5,7,1,2,2,6,2,7,4,6,3,3,3,3,2,1,8,4,9,1,2,2,2,2,2,2,2,2,2,1,1
1342,50000026582,29,7,8,5,4,1,5,7,2,1,6,1,1,8,5,6,3,3,5,1,1,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1343,50000026620,27,7,10,6,2,1,6,7,1,2,2,8,1,5,4,6,2,2,2,3,2,1,9,5,13,1,2,2,2,2,2,2,2,1,2,1,1
1344,50000026626,27,7,9,5,3,1,5,7,1,1,3,1,1,8,4,6,2,2,4,3,2,1,8,4,11,1,2,2,2,2,2,2,2,2,2,1,1
1345,50000026748,14,4,7,4,4,2,10,3,2,3,5,1,1,3,3,3,3,3,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1346,50000026787,7,2,5,3,6,1,3,6,2,1,4,3,2,9,8,7,1,1,4,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1347,50000026803,14,4,6,4,5,1,4,6,1,1,4,4,1,9,2,6,4,3,4,3,2,1,6,3,11,5,2,1,2,2,1,1,2,2,1,3,3
1348,50000026833,2,2,6,4,5,1,4,6,2,8,16,12,7,10,2,2,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1349,50000026912,27,7,4,3,6,1,3,5,2,1,4,3,1,9,8,6,3,3,5,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1350,50000026913,23,6,10,6,3,1,6,7,1,1,3,1,1,9,4,6,2,2,5,3,2,1,5,3,13,1,2,2,2,2,2,2,2,2,1,1,1
1351,50000026974,13,4,10,6,2,1,6,7,1,2,2,8,1,9,6,6,2,2,5,3,1,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
1352,50000027148,8,3,7,4,4,2,10,3,1,5,9,1,1,1,3,4,3,3,4,1,2,1,5,3,3,4,1,2,2,2,1,2,2,2,1,2,2
1353,50000027154,12,4,10,6,2,2,12,4,1,6,11,12,7,10,2,4,2,2,2,1,2,1,9,5,6,1,2,2,2,2,2,2,2,1,1,1,1
1354,50000027179,11,4,7,4,4,2,10,3,1,6,11,12,7,10,2,1,3,3,3,5,2,1,7,4,4,1,2,2,2,2,2,2,2,2,1,1,1
1355,50000027188,12,4,10,6,2,1,6,7,1,2,2,8,4,6,6,6,4,3,4,1,2,1,7,4,11,1,2,2,2,2,2,2,2,1,1,1,1
1356,50000027194,3,2,6,4,5,1,4,6,1,1,4,5,1,7,3,2,5,4,5,1,2,1,4,2,4,6,1,1,2,2,2,1,1,1,1,3,2
1357,50000027246,40,10,10,6,3,2,12,4,1,6,11,12,7,10,3,6,2,3,1,1,1,2,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1358,50000027336,23,6,7,4,4,2,10,3,1,5,9,1,1,1,3,5,4,3,5,1,2,1,7,4,3,5,1,1,2,2,1,1,2,2,1,3,3
1359,50000027395,27,7,10,6,3,2,12,4,1,6,11,12,7,10,2,6,3,3,3,1,2,1,9,5,9,1,2,2,2,2,2,2,2,1,1,1,1
1360,50000027465,28,7,5,3,6,2,9,3,1,6,11,12,7,10,1,6,4,3,1,1,1,1,4,2,4,2,2,1,1,1,2,2,2,2,1,3,3
1361,50000027520,8,3,10,6,3,1,6,7,1,3,5,3,1,7,4,6,4,3,5,1,1,1,9,5,9,1,2,2,2,2,2,2,2,1,1,1,1
1362,50000027643,8,3,7,4,4,1,4,6,2,1,4,3,1,7,3,4,1,1,3,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1363,50000027858,1,1,6,4,5,2,10,3,2,1,4,1,1,3,6,4,3,3,2,1,1,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1364,50000027895,4,2,5,3,6,1,3,6,2,5,9,9,2,2,3,2,4,3,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1365,50000027941,28,7,10,6,3,1,6,7,1,1,1,1,1,7,6,6,6,4,5,3,1,1,8,4,11,1,2,2,2,2,2,2,2,1,1,1,1
1366,50000027978,14,4,7,4,4,2,10,3,1,5,9,1,1,2,3,5,2,2,2,3,1,1,8,4,4,1,2,2,2,2,2,2,2,2,1,1,1
1367,50000028165,13,4,8,5,4,1,5,7,1,2,2,9,4,6,2,2,2,2,3,1,2,1,6,3,11,1,2,2,2,2,2,2,2,2,2,1,1
1368,50000028208,47,11,5,3,6,1,3,6,1,1,4,1,1,6,3,6,5,3,3,3,2,1,4,2,5,2,1,2,1,1,2,2,2,2,1,4,4
1369,50000028506,14,4,5,3,6,1,3,6,2,8,16,12,7,10,4,2,2,3,1,4,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
1370,50000028694,13,4,10,6,3,2,12,4,1,8,16,12,7,10,3,5,2,3,1,1,1,2,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
1371,50000028707,13,4,6,4,5,2,10,3,1,5,9,7,4,1,2,6,4,3,2,2,1,1,5,3,4,5,1,2,2,2,1,1,2,2,1,3,3
1372,50000028714,11,4,5,3,6,2,9,3,1,6,11,12,7,10,2,6,2,2,2,2,2,1,4,2,4,1,2,2,2,2,2,2,2,2,1,1,1
1373,50000028752,15,5,3,2,7,1,2,5,2,3,5,11,4,1,4,4,6,4,3,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1374,50000028875,22,6,8,5,4,2,11,4,1,6,11,12,7,10,2,6,4,3,4,1,2,1,7,4,3,7,1,2,2,2,2,2,1,2,1,2,1
1375,50000029334,26,7,7,4,4,2,10,3,1,5,9,8,1,1,2,5,2,2,2,1,2,1,8,4,4,1,2,2,2,2,2,2,2,2,1,1,1
1376,50000029415,28,7,10,6,2,2,12,4,1,6,11,12,7,10,2,6,2,2,2,3,1,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
1377,50000029503,37,9,9,5,3,1,5,7,2,1,6,5,2,7,5,4,1,1,3,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1378,50000029534,41,10,5,3,6,1,3,6,1,1,4,1,1,5,3,6,5,4,4,1,2,1,5,3,4,2,1,1,1,1,2,2,2,1,1,3,3
1379,50000029539,34,8,4,3,6,1,3,5,1,1,4,5,2,5,2,6,4,3,2,3,2,1,3,2,11,2,2,1,1,1,2,2,2,2,1,3,3
1380,50000029659,28,7,9,5,3,1,5,7,1,1,4,1,1,1,3,6,2,2,2,1,1,1,7,4,9,1,2,2,2,2,2,2,2,2,1,1,1
1381,50000029789,5,2,7,4,4,1,4,6,2,8,16,12,7,10,2,3,3,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1382,50000029825,13,4,10,6,2,2,12,4,1,5,9,1,1,3,3,5,3,3,5,1,1,1,9,5,13,1,2,2,2,2,2,2,2,1,2,1,1
1383,50000030024,27,7,6,4,5,1,4,6,2,5,9,9,4,1,1,3,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1384,50000030685,28,7,6,4,5,1,4,6,2,1,4,1,1,6,5,6,1,1,2,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1385,50000030715,45,10,9,5,3,1,5,7,2,8,16,12,7,10,4,2,2,5,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1386,50000030761,17,5,6,4,5,2,10,3,1,5,9,7,2,2,2,2,5,3,3,1,2,1,8,4,3,4,2,1,2,2,1,1,1,2,1,4,3
1387,50000030826,32,8,6,4,5,1,4,6,2,5,9,7,4,1,2,6,3,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1388,50000030843,20,5,8,5,4,1,5,7,2,3,5,2,3,2,2,2,4,4,3,1,1,3,10,6,14,7,2,1,2,2,2,2,1,1,1,2,1
1389,50000031043,40,10,9,5,3,2,11,4,1,6,11,12,7,10,2,4,4,3,3,1,2,1,9,5,1,1,2,2,2,2,2,2,2,1,1,1,1
1390,50000031046,7,2,8,5,4,2,11,4,1,8,16,12,7,10,3,1,2,2,1,1,2,1,7,4,4,1,2,2,2,2,2,2,2,2,1,1,1
1391,50000031140,40,10,8,5,4,2,11,4,1,5,9,7,2,1,4,4,3,3,4,1,2,1,5,3,3,1,2,2,2,2,2,2,2,1,1,1,1
1392,50000031186,11,4,7,4,4,1,4,6,1,2,2,8,3,3,10,2,2,2,1,3,2,1,6,3,11,1,2,2,2,2,2,2,2,2,2,1,1
1393,50000031223,23,6,9,5,3,1,5,7,2,1,4,9,5,4,4,4,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1394,50000031314,26,7,10,6,2,1,6,7,1,2,2,8,3,6,5,2,2,2,2,1,2,1,9,5,11,1,2,2,2,2,2,2,2,1,2,1,1
1395,50000031343,28,7,8,5,4,2,11,4,2,8,16,12,7,10,2,2,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1396,50000031439,13,4,6,4,5,1,4,6,2,3,5,1,1,3,4,6,4,3,2,4,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
1397,50000031635,13,4,7,4,4,1,4,6,2,1,4,2,1,6,5,6,1,1,3,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
1398,50000031643,14,4,10,6,2,1,6,7,1,8,16,12,7,10,3,2,1,1,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1399,50000031790,13,4,10,6,3,1,6,7,1,1,4,3,1,8,3,6,2,2,4,1,2,1,9,5,11,1,2,2,2,2,2,2,2,2,1,1,1
1400,50000031831,45,10,9,5,3,1,5,7,2,8,16,12,7,10,1,2,6,4,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1401,50000032090,34,8,10,6,2,1,6,7,1,2,2,8,1,8,6,6,4,4,5,3,2,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
1402,50000032108,11,4,8,5,4,1,5,7,1,1,4,5,1,8,4,6,4,4,5,1,1,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
1403,50000032237,26,7,8,5,4,1,5,7,1,1,3,5,2,9,5,7,3,3,5,1,1,1,7,4,11,1,2,2,2,2,2,2,2,2,1,1,1
1404,50000032531,40,10,9,5,3,1,5,7,1,1,6,1,1,9,4,6,2,2,5,1,2,1,7,4,9,1,2,2,2,2,2,2,2,2,1,1,1
1405,50000032536,13,4,10,6,2,2,12,4,1,6,11,12,7,10,10,5,4,3,4,1,2,1,9,5,13,1,2,2,2,2,2,2,2,1,2,1,1
1406,50000032620,19,3,10,6,3,2,12,4,1,6,11,12,7,10,3,2,2,3,3,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1407,50000032771,24,6,10,6,2,2,12,4,1,6,11,12,7,10,3,4,2,3,1,1,1,2,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1408,50000032782,46,10,7,4,4,2,10,3,2,4,7,8,4,1,3,5,1,1,1,6,1,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1409,50000032882,20,5,6,4,5,2,10,3,1,5,8,9,2,1,3,6,6,3,3,1,2,1,6,3,4,2,1,1,1,2,1,1,2,2,1,4,4
1410,50000032908,13,4,5,3,6,1,3,6,1,1,4,9,4,5,3,5,3,3,2,1,2,1,5,3,11,3,2,1,2,1,2,2,2,2,1,2,2
1411,50000032985,13,4,5,3,6,2,9,3,1,4,7,1,1,5,3,4,2,2,5,3,2,1,4,2,2,1,2,2,2,2,2,2,2,2,2,1,1
1412,50000033229,26,7,9,5,3,2,11,4,1,5,9,9,2,1,6,6,4,4,5,1,1,1,8,4,2,1,2,2,2,2,2,2,2,1,2,1,1
1413,50000033247,40,10,10,6,2,1,6,7,1,3,5,9,2,3,3,1,3,3,1,1,2,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
1414,50000033318,27,7,10,6,2,1,6,7,1,2,2,3,1,5,4,6,2,2,2,3,2,1,9,5,9,1,2,2,2,2,2,2,2,1,2,1,1
1415,50000033393,27,7,4,3,6,2,9,2,1,5,9,7,1,1,3,4,2,2,1,3,2,1,3,2,5,1,2,2,2,2,2,2,2,2,2,1,1
1416,50000033399,14,4,8,5,4,2,11,4,1,6,11,12,7,10,3,5,4,3,4,3,2,1,7,4,3,1,2,2,2,2,2,2,2,2,1,1,1
1417,50000033549,13,4,9,5,3,1,5,7,1,1,1,1,1,9,7,6,2,2,5,3,2,1,7,4,13,1,2,2,2,2,2,2,2,2,1,1,1
1418,50000033630,27,7,9,5,3,1,5,7,2,8,16,12,7,10,2,3,1,1,1,4,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1419,50000033666,12,4,10,6,2,1,6,7,1,5,9,9,5,5,5,6,2,2,2,1,2,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
1420,50000033947,13,4,4,3,6,2,9,2,2,3,5,1,1,3,5,4,3,3,1,4,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
1421,50000034055,23,6,9,5,3,1,5,7,2,2,2,3,2,3,3,6,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1422,50000034060,4,2,6,4,5,1,4,6,1,1,3,3,1,6,4,2,4,3,3,2,1,1,5,3,9,6,1,2,2,2,2,1,2,2,1,2,2
1423,50000034066,1,1,9,5,3,2,11,4,1,4,7,1,1,1,2,6,2,2,1,1,2,1,8,4,2,1,2,2,2,2,2,2,2,2,1,1,1
1424,50000034067,40,10,5,3,6,2,9,3,1,6,11,12,7,10,3,6,4,3,3,1,1,1,4,2,4,3,1,1,2,1,1,2,2,2,1,3,3
1425,50000034082,14,4,7,4,4,1,4,6,1,1,4,4,1,8,3,7,4,3,4,1,1,1,6,3,13,5,1,1,2,2,1,2,1,2,1,3,2
1426,50000034232,7,2,8,5,4,1,5,7,1,2,2,8,4,4,4,4,2,2,2,1,1,1,7,4,9,1,2,2,2,2,2,2,2,2,1,1,1
1427,50000034460,21,6,6,4,5,1,4,6,2,1,3,1,1,5,4,6,3,3,4,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1428,50000034614,47,11,6,4,5,2,10,3,1,1,4,1,1,4,3,6,3,3,3,3,2,1,6,3,7,7,2,1,2,2,2,2,1,2,1,2,1
1429,50000034815,14,4,10,6,2,1,6,7,1,8,16,12,7,10,4,6,2,2,5,3,1,1,9,5,11,1,2,2,2,2,2,2,2,1,2,1,1
1430,50000034856,18,5,7,4,4,2,10,3,1,6,11,12,7,10,3,2,5,4,4,1,2,1,6,3,3,5,1,2,2,2,1,2,2,1,1,2,2
1431,50000035185,27,7,10,6,3,1,6,7,1,1,4,3,1,5,3,6,3,3,2,3,2,1,9,5,11,1,2,2,2,2,2,2,2,2,2,1,1
1432,50000035428,20,5,9,5,3,2,11,4,1,3,5,1,1,2,4,6,3,3,1,1,1,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1433,50000035493,27,7,9,5,3,2,11,4,1,1,4,1,1,4,7,2,2,2,3,4,2,1,8,4,2,1,2,2,2,2,2,2,2,2,1,1,1
1434,50000035571,13,4,8,5,4,1,5,7,1,1,4,2,1,9,4,6,4,3,5,1,1,1,6,3,9,7,2,1,2,2,2,2,1,2,1,2,1
1435,50000035584,17,5,9,5,3,2,11,4,1,6,11,12,7,10,2,4,2,3,5,1,2,2,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1436,50000035596,15,5,5,3,6,2,9,3,2,5,9,7,1,2,1,4,4,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1437,50000035636,13,4,10,6,3,1,6,7,2,1,3,1,2,4,5,6,1,1,1,4,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
1438,50000035806,11,4,9,5,3,1,5,7,1,1,3,3,1,9,5,7,3,3,5,3,1,1,7,4,11,1,2,2,2,2,2,2,2,2,1,1,1
1439,50000035857,17,5,8,5,4,2,11,4,2,1,4,7,1,3,3,3,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1440,50000036032,34,8,9,5,3,2,11,4,1,5,9,1,1,1,3,2,2,2,1,1,1,1,9,5,4,1,2,2,2,2,2,2,2,2,1,1,1
1441,50000036102,14,4,9,5,3,1,5,7,1,1,3,1,1,9,5,6,4,3,5,1,2,1,8,4,9,1,2,2,2,2,2,2,2,2,1,1,1
1442,50000036178,24,6,8,5,4,1,5,7,1,1,4,9,4,10,3,6,3,3,3,1,2,1,6,3,11,1,2,2,2,2,2,2,2,1,1,1,1
1443,50000036218,13,4,9,5,3,1,5,7,1,1,6,1,1,9,4,6,5,3,5,1,1,1,7,4,12,6,1,1,2,2,2,1,2,2,1,3,3
1444,50000036229,8,3,8,5,4,1,5,7,1,1,3,1,1,9,4,7,2,2,5,1,2,1,7,4,13,1,2,2,2,2,2,2,2,2,1,1,1
1445,50000036298,13,4,10,6,3,2,12,4,2,5,9,7,2,2,3,2,1,1,1,2,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
1446,50000036394,27,7,10,6,3,1,6,7,1,1,1,1,1,9,4,6,3,3,5,1,1,1,9,5,11,1,2,2,2,2,2,2,2,2,1,1,1
1447,50000036404,38,9,6,4,5,2,10,3,1,1,4,1,1,2,3,6,2,2,3,3,2,1,6,3,4,1,2,2,2,2,2,2,2,2,1,1,1
1448,50000036461,12,4,7,4,4,1,4,6,2,1,4,3,1,6,4,6,4,3,5,1,1,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
1449,50000036599,45,10,10,6,2,1,6,7,2,2,2,8,1,8,6,6,2,3,4,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1450,50000036602,1,1,9,5,3,1,5,7,2,8,16,12,7,10,3,6,1,1,1,2,1,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1451,50000036662,13,4,7,4,4,2,10,3,1,6,11,12,7,10,3,5,4,3,3,1,2,1,6,3,4,5,1,2,2,2,1,2,1,2,1,3,2
1452,50000036683,1,1,10,6,2,2,12,4,1,6,11,12,7,10,3,2,2,2,1,1,1,1,9,5,13,1,2,2,2,2,2,2,2,1,1,1,1
1453,50000036822,1,1,9,5,3,2,11,4,1,6,11,12,7,10,4,4,4,3,5,1,1,1,9,5,3,1,2,2,2,2,2,2,2,2,1,1,1
1454,50000037046,23,6,9,5,3,2,11,4,2,3,5,9,1,4,3,4,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1455,50000037065,15,5,8,5,4,1,5,7,2,1,4,1,1,6,3,6,2,3,4,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1456,50000037209,28,7,10,6,2,1,6,7,1,2,2,8,1,2,4,6,2,2,1,1,2,1,9,5,7,1,2,2,2,2,2,2,2,1,1,1,1
1457,50000037246,1,1,9,5,3,1,5,7,1,2,2,5,2,9,4,6,3,3,5,1,2,1,8,4,9,1,2,2,2,2,2,2,2,2,1,1,1
1458,50000037285,34,8,6,4,5,1,4,6,2,2,2,3,1,4,2,2,1,1,1,3,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1459,50000037330,27,7,10,6,3,2,12,4,1,6,11,12,7,10,5,6,4,3,4,4,1,1,9,5,2,1,2,2,2,2,2,2,2,1,1,1,1
1460,50000037468,12,4,10,6,2,2,12,4,1,5,9,1,1,2,3,6,3,3,2,1,2,1,9,5,5,1,2,2,2,2,2,2,2,1,1,1,1
1461,50000037581,21,6,6,4,5,2,10,3,1,8,16,12,7,10,2,2,4,4,3,1,2,1,5,3,3,2,2,1,1,2,2,2,2,1,1,2,2
1462,50000037741,1,1,6,4,5,1,4,6,1,1,3,1,1,7,3,6,3,3,3,1,1,1,3,2,13,2,2,1,1,2,2,2,2,2,1,2,2
1463,50000037875,26,7,10,6,2,2,12,4,1,6,11,12,7,10,4,2,2,2,4,1,1,1,9,5,3,1,2,2,2,2,2,2,2,1,1,1,1
1464,50000037914,3,2,7,4,4,1,4,6,1,1,4,3,4,5,3,6,2,2,3,1,2,1,4,2,4,1,2,2,2,2,2,2,2,2,1,1,1
1465,50000038064,11,4,5,3,6,1,3,6,2,5,9,5,1,2,3,6,3,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,2,1,1
1466,50000038079,14,4,8,5,4,2,11,4,1,6,11,12,7,10,1,2,4,3,4,1,1,1,8,4,4,7,2,1,2,2,2,2,1,2,2,2,1
1467,50000038218,40,10,9,5,3,2,11,4,1,2,2,6,1,8,5,6,2,2,5,1,2,1,8,4,2,1,2,2,2,2,2,2,2,2,1,1,1
1468,50000038276,43,10,7,4,4,2,10,3,1,5,9,7,2,2,2,5,4,3,3,1,2,1,6,3,3,7,1,2,2,2,2,2,1,2,1,2,1
1469,50000038307,12,4,10,6,3,2,12,4,2,8,16,12,7,10,3,2,2,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,2,1,1
1470,50000038319,32,8,8,5,4,2,11,4,1,1,4,1,1,3,2,2,3,3,3,3,1,1,7,4,3,1,2,2,2,2,2,2,2,2,1,1,1
1471,50000038382,10,3,5,3,6,2,9,3,1,1,6,9,2,4,2,5,4,3,4,1,1,1,4,2,6,5,1,2,2,2,1,1,2,2,1,3,3
1472,50000038530,23,6,7,4,4,2,10,3,1,6,11,12,7,10,2,4,3,3,2,3,2,1,6,3,4,5,2,1,2,2,1,2,2,2,1,2,2
1473,50000038546,17,5,8,5,4,1,5,7,1,1,1,6,6,2,9,4,1,1,2,6,2,2,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1474,50000038569,14,4,10,6,2,2,12,4,1,1,1,1,1,6,8,4,2,2,5,1,1,1,9,5,1,1,2,2,2,2,2,2,2,1,1,1,1
1475,50000038701,40,10,10,6,2,2,12,4,1,5,9,9,2,2,3,5,2,2,3,1,1,1,9,5,7,1,2,2,2,2,2,2,2,1,1,1,1
1476,50000038827,9,3,6,4,5,1,4,6,2,1,3,1,3,8,8,2,3,3,5,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1477,50000038866,11,4,9,5,3,2,11,4,1,6,11,12,7,10,5,6,4,3,5,3,1,1,8,4,6,1,2,2,2,2,2,2,2,2,1,1,1
1478,50000038953,28,7,4,3,6,1,3,5,1,1,3,4,1,6,4,6,4,3,3,3,2,1,4,2,13,2,2,1,1,1,2,2,2,2,1,3,3
1479,50000038970,27,7,5,3,6,1,3,6,2,1,4,4,1,6,3,7,1,1,3,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1480,50000038986,1,1,6,4,5,1,4,6,1,1,4,3,1,5,3,6,3,3,2,3,2,1,5,3,5,3,1,2,2,1,2,2,2,2,1,2,2
1481,50000039078,5,2,8,5,4,2,11,4,1,3,5,1,1,2,3,4,4,4,4,1,2,1,8,4,3,1,2,2,2,2,2,2,2,1,1,1,1
1482,50000039148,30,7,10,6,2,1,6,7,1,8,16,12,7,10,3,2,1,1,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1483,50000039163,26,7,10,6,2,2,12,4,2,5,9,5,2,6,4,4,2,3,4,3,1,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1484,50000039544,14,4,9,5,3,1,5,7,1,1,3,4,1,9,10,6,4,3,5,1,1,1,6,3,3,7,2,1,2,2,2,2,1,2,1,3,1
1485,50000039578,1,1,10,6,2,1,6,7,1,3,5,9,5,4,3,2,2,2,2,3,2,1,9,5,11,1,2,2,2,2,2,2,2,1,1,1,1
1486,50000039632,40,10,7,4,4,2,10,3,1,6,11,12,7,10,2,2,4,3,3,1,2,1,5,3,4,7,2,1,2,2,2,2,1,2,1,3,1
1487,50000039689,13,4,10,6,3,2,12,4,1,6,11,12,7,10,3,6,3,3,5,3,1,1,9,5,13,1,2,2,2,2,2,2,2,1,2,1,1
1488,50000040495,17,5,7,4,4,1,4,6,2,1,4,9,2,5,3,2,1,1,2,1,2,3,10,6,14,1,2,2,2,2,2,2,2,2,1,1,1
1489,50000040792,33,8,10,6,3,1,6,7,1,1,6,9,2,3,2,6,2,2,1,1,2,1,9,5,9,1,2,2,2,2,2,2,2,2,1,1,1
1490,50000040866,7,2,6,4,5,1,4,6,2,3,5,9,4,2,5,6,3,3,1,1,2,3,10,6,14,1,2,2,2,2,2,2,2,1,1,1,1
1491,50000040943,22,6,9,5,3,1,5,7,1,1,6,3,1,7,4,6,3,3,4,1,2,1,9,5,13,1,2,2,2,2,2,2,2,2,1,1,1
